Boat Type,Class,Club,Country,Place,Distance,Race Number,Time (s),Time,Round,ResultsPage
V1,Master 40 Men,"RIMENE, Paddy",New Zealand,3,500,54,147.62,02:27.6,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/054
V1,Master 40 Men,"RIMENE, Paddy",New Zealand,4,500,146,146.37,02:26.4,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/146
V1,Master 40 Men,"RIMENE, Paddy",New Zealand,4,500,155,144.43,02:24.4,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/155
V1,Master 40 Men,"ROBERTS, Justin",New Zealand,1,500,55,144.95,02:25.0,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/055
V1,Master 40 Men,"ROBERTS, Justin",New Zealand,3,500,145,145.9,02:25.9,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/145
V1,Master 40 Men,"ROBERTS, Justin",New Zealand,8,500,155,147.2,02:27.2,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/155
V1,Master 40 Men,"SOUZA, Paulo",Brazil,1,500,53,142.41,02:22.4,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/053
V1,Master 40 Men,"SOUZA, Paulo",Brazil,1,500,146,141.93,02:21.9,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/146
V1,Master 40 Men,"SOUZA, Paulo",Brazil,2,500,155,142.07,02:22.1,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/155
V1,Master 40 Men,"SZASZAK, Denes",Singapore,3,500,123,166.1,02:46.1,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/123
V1,Master 40 Men,"SZASZAK, Denes",Singapore,4,500,53,151.25,02:31.3,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/053
V1,Master 40 Men,"SZASZAK, Denes",Singapore,8,500,145,153.2,02:33.2,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/145
V1,Master 40 Men,"TAN, Karwee",Singapore,DQ,500,57,172.93,02:52.9,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/057
V1,Master 40 Men,"WIGMORE, Anthony",Great Britain,5,500,57,153.17,02:33.2,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/057
V1,Master 40 Men,"WIGMORE, Anthony",Great Britain,7,500,124,178.13,02:58.1,Repechage  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/124
V1,Master 40 Women,"BOTELHO, Mahealani",Hawai'i,2,500,120,180.91,03:00.9,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/120
V1,Master 40 Women,"BOTELHO, Mahealani",Hawai'i,3,500,160,161.2,02:41.2,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/160
V1,Master 40 Women,"BOTELHO, Mahealani",Hawai'i,8,500,174,173.01,02:53.0,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/174
V1,Master 40 Women,"CAIRNS, Anne",Samoa,2,500,119,175.15,02:55.1,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/119
V1,Master 40 Women,"CAIRNS, Anne",Samoa,2,500,161,161.46,02:41.5,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/161
V1,Master 40 Women,"CAIRNS, Anne",Samoa,2,500,174,160.3,02:40.3,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/174
V1,Master 40 Women,"CAMPBELL, Kiwi",New Zealand,1,500,119,171.32,02:51.3,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/119
V1,Master 40 Women,"CAMPBELL, Kiwi",New Zealand,1,500,160,156.66,02:36.7,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/160
V1,Master 40 Women,"CAMPBELL, Kiwi",New Zealand,3,500,174,161.18,02:41.2,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/174
V1,Master 40 Women,"FISCHER, Maria",Germany,2,500,140,183.13,03:03.1,Repechage  3,https://www.liveresults.co.nz/competition/438/schedule/race/140
V1,Master 40 Women,"FISCHER, Maria",Germany,5,500,121,180.12,03:00.1,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/121
V1,Master 40 Women,"FISCHER, Maria",Germany,6,500,161,165.46,02:45.5,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/161
V1,Master 40 Women,"GURTLER, Suzette",Hawai'i,6,500,120,200.61,03:20.6,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/120
V1,Master 40 Women,"HOEY, Nicola",Australia,7,500,119,182.39,03:02.4,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/119
V1,Master 40 Women,"JAIN, Kamini",Canada,4,500,140,185.8,03:05.8,Repechage  3,https://www.liveresults.co.nz/competition/438/schedule/race/140
V1,Master 40 Women,"JAIN, Kamini",Canada,5,500,119,181.71,03:01.7,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/119
V1,Master 40 Women,"JAIN, Kamini",Canada,7,500,161,165.64,02:45.6,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/161
V1,Master 40 Women,"KAGEYAMA, Machiko",Singapore,8,500,121,199.3,03:19.3,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/121
V1,Master 40 Women,"KAHOOKELE, Marjie",Hawai'i,7,500,122,204.48,03:24.5,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/122
V1,Master 40 Women,"KAUFFMAN, Kate",USA,1,500,122,181.13,03:01.1,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/122
V1,Master 40 Women,"KAUFFMAN, Kate",USA,4,500,161,163.8,02:43.8,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/161
V1,Master 40 Women,"KAUFFMAN, Kate",USA,7,500,174,172,02:52.0,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/174
V1,Master 40 Women,"LIM, Erin",Canada,3,500,122,184.53,03:04.5,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/122
V1,Master 40 Women,"LIM, Erin",Canada,6,500,160,161.91,02:41.9,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/160
V1,Master 40 Women,"MAINGUET, Cynthia",New Caledonia,3,500,121,174.59,02:54.6,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/121
V1,Master 40 Women,"MAINGUET, Cynthia",New Caledonia,5,500,160,161.71,02:41.7,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/160
V1,Master 40 Women,"MCCAULL, Tui",New Zealand,1,500,121,167.41,02:47.4,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/121
V1,Master 40 Women,"MCCAULL, Tui",New Zealand,2,500,160,158.04,02:38.0,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/160
V1,Master 40 Women,"MCCAULL, Tui",New Zealand,4,500,174,162.8,02:42.8,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/174
V1,Master 40 Women,"MIGALBIN, January",Singapore,3,500,120,186.31,03:06.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/120
V1,Master 40 Women,"MIGALBIN, January",Singapore,8,500,161,168.62,02:48.6,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/161
V1,Master 40 Women,"MOLENE, SANDRINE",France,2,500,122,182.25,03:02.2,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/122
V1,Master 40 Women,"MOLENE, SANDRINE",France,5,500,161,164.11,02:44.1,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/161
V1,Master 40 Women,"MULLINS, Stefanie",Great Britain,4,500,119,180.9,03:00.9,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/119
V1,Master 40 Women,"MULLINS, Stefanie",Great Britain,6,500,140,186.9,03:06.9,Repechage  3,https://www.liveresults.co.nz/competition/438/schedule/race/140
V1,Master 40 Women,"NAGASAKO, Rie",Brazil,4,500,120,188.15,03:08.1,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/120
V1,Master 40 Women,"NAGASAKO, Rie",Brazil,7,500,140,190.89,03:10.9,Repechage  3,https://www.liveresults.co.nz/competition/438/schedule/race/140
V1,Master 40 Women,"PARTAL, Vanesa",Great Britain,6,500,122,191.45,03:11.4,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/122
V1,Master 40 Women,"PENNINGTON, Kimberly",USA,7,500,120,207.28,03:27.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/120
V1,Master 40 Women,"POKIA, Maria",Australia,6,500,119,181.9,03:01.9,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/119
V1,Master 40 Women,"PORTO, Marta Terra",Brazil,4,500,122,185.71,03:05.7,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/122
V1,Master 40 Women,"PORTO, Marta Terra",Brazil,5,500,140,186.06,03:06.1,Repechage  3,https://www.liveresults.co.nz/competition/438/schedule/race/140
V1,Master 40 Women,"RAMOS VALENZUELA, Marjorie",Chile,7,500,121,184.86,03:04.9,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/121
V1,Master 40 Women,"RAPANA, Raanj",New Zealand,2,500,121,172.93,02:52.9,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/121
V1,Master 40 Women,"RAPANA, Raanj",New Zealand,4,500,160,161.68,02:41.7,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/160
V1,Master 40 Women,"RAPANA, Raanj",New Zealand,6,500,174,171.91,02:51.9,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/174
V1,Master 40 Women,"RETI, Siobhan",New Zealand,3,500,119,179.82,02:59.8,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/119
V1,Master 40 Women,"RETI, Siobhan",New Zealand,3,500,161,162.12,02:42.1,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/161
V1,Master 40 Women,"RETI, Siobhan",New Zealand,5,500,174,167.63,02:47.6,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/174
V1,Master 40 Women,"ROSSI, Dayone",Brazil,6,500,121,181.61,03:01.6,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/121
V1,Master 40 Women,"RUUD, Helen",Great Britain,3,500,140,185.3,03:05.3,Repechage  3,https://www.liveresults.co.nz/competition/438/schedule/race/140
V1,Master 40 Women,"RUUD, Helen",Great Britain,4,500,121,179.57,02:59.6,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/121
V1,Master 40 Women,"RUUD, Helen",Great Britain,8,500,160,166.38,02:46.4,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/160
V1,Master 40 Women,"SOTO VIDAL, YENNI",Chile,8,500,122,229.05,03:49.0,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/122
V1,Master 40 Women,"STANLEY, Leanne",Canada,1,500,120,170.27,02:50.3,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/120
V1,Master 40 Women,"STANLEY, Leanne",Canada,1,500,161,157.24,02:37.2,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/161
V1,Master 40 Women,"STANLEY, Leanne",Canada,1,500,174,157.28,02:37.3,Final  11,https://www.liveresults.co.nz/competition/438/schedule/race/174
V1,Master 40 Women,"SUMONTE FERNANDOIS, JOCELYN",Chile,8,500,120,223.24,03:43.2,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/120
V1,Master 40 Women,"TRASK, Bren",USA,8,500,119,196.22,03:16.2,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/119
V1,Master 40 Women,"VERMOREL, ALEXANDRA",France,5,500,120,193.04,03:13.0,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/120
V1,Master 40 Women,"VERMOREL, ALEXANDRA",France,8,500,140,193.2,03:13.2,Repechage  3,https://www.liveresults.co.nz/competition/438/schedule/race/140
V1,Master 40 Women,"WHITE, Kathy",Australia,1,500,140,179.59,02:59.6,Repechage  3,https://www.liveresults.co.nz/competition/438/schedule/race/140
V1,Master 40 Women,"WHITE, Kathy",Australia,5,500,122,187.41,03:07.4,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/122
V1,Master 40 Women,"WHITE, Kathy",Australia,7,500,160,162.38,02:42.4,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/160
V1,Master 50 Men,,,DNS,500,76,,,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/076
V1,Master 50 Men,"BECK, Hobey",Hawai'i,1,500,114,151.19,02:31.2,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/114
V1,Master 50 Men,"BECK, Hobey",Hawai'i,2,500,137,156.09,02:36.1,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/137
V1,Master 50 Men,"BECK, Hobey",Hawai'i,3,500,74,145.06,02:25.1,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/074
V1,Master 50 Men,"BECK, Hobey",Hawai'i,5,500,151,147.54,02:27.5,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/151
V1,Master 50 Men,"BEYNET, PATRICK",France,1,500,73,146.97,02:27.0,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/073
V1,Master 50 Men,"BEYNET, PATRICK",France,2,500,138,161.21,02:41.2,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/138
V1,Master 50 Men,"BEYNET, PATRICK",France,4,500,151,147.4,02:27.4,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/151
V1,Master 50 Men,"BORLE, Scott",Canada,2,500,114,154.27,02:34.3,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/114
V1,Master 50 Men,"BORLE, Scott",Canada,4,500,137,156.34,02:36.3,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/137
V1,Master 50 Men,"BORLE, Scott",Canada,5,500,74,149.97,02:30.0,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/074
V1,Master 50 Men,"BORLE, Scott",Canada,6,500,151,148.25,02:28.3,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/151
V1,Master 50 Men,"CROWE, Dale",Australia,DQ,500,77,167.92,02:47.9,Heat  5/5,https://www.liveresults.co.nz/competition/438/schedule/race/077
V1,Master 50 Men,"CUMEIRA, Alexandre",Brazil,2,500,73,147.69,02:27.7,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/073
V1,Master 50 Men,"CUMEIRA, Alexandre",Brazil,6,500,137,159.56,02:39.6,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/137
V1,Master 50 Men,"DENHOLM, Brian",Great Britain,4,500,115,171,02:51.0,Repechage  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/115
V1,Master 50 Men,"DENHOLM, Brian",Great Britain,5,500,70,157.03,02:37.0,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/070
V1,Master 50 Men,"DORRIES, Peter",Australia,4,500,70,151.35,02:31.4,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/070
V1,Master 50 Men,"DORRIES, Peter",Australia,4,500,114,159.7,02:39.7,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/114
V1,Master 50 Men,"EILERT, Thomas",Germany,3,500,73,157.23,02:37.2,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/073
V1,Master 50 Men,"EILERT, Thomas",Germany,5,500,115,172.59,02:52.6,Repechage  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/115
V1,Master 50 Men,"FERRI DE BARROS, Fabio",Canada,3,500,76,156.09,02:36.1,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/076
V1,Master 50 Men,"FERRI DE BARROS, Fabio",Canada,5,500,114,161.56,02:41.6,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/114
V1,Master 50 Men,"FILHO, Carlos José",Brazil,2,500,76,154.73,02:34.7,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/076
V1,Master 50 Men,"FILHO, Carlos José",Brazil,5,500,137,157.91,02:37.9,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/137
V1,Master 50 Men,"FINAU, Ben",Samoa,3,500,77,160.27,02:40.3,Heat  5/5,https://www.liveresults.co.nz/competition/438/schedule/race/077
V1,Master 50 Men,"FINAU, Ben",Samoa,3,500,114,157.8,02:37.8,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/114
V1,Master 50 Men,"FINAU, Ben",Samoa,8,500,137,170.27,02:50.3,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/137
V1,Master 50 Men,"FOTI, Jim",Hawai'i,1,500,76,151.17,02:31.2,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/076
V1,Master 50 Men,"FOTI, Jim",Hawai'i,4,500,138,161.8,02:41.8,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/138
V1,Master 50 Men,"FOTI, Jim",Hawai'i,7,500,151,148.83,02:28.8,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/151
V1,Master 50 Men,"FOTI, John",Hawai'i,2,500,70,149.82,02:29.8,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/070
V1,Master 50 Men,"FOTI, John",Hawai'i,6,500,138,162.49,02:42.5,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/138
V1,Master 50 Men,"GILRAY, Ross",New Zealand,1,500,70,147.66,02:27.7,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/070
V1,Master 50 Men,"GILRAY, Ross",New Zealand,3,500,137,156.1,02:36.1,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/137
V1,Master 50 Men,"GILRAY, Ross",New Zealand,3,500,151,146,02:26.0,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/151
V1,Master 50 Men,"GRIMMER, Thomas",Germany,6,500,70,162.76,02:42.8,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/070
V1,Master 50 Men,"HAVY, CHRISTOPHE",France,1,500,74,141.56,02:21.6,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/074
V1,Master 50 Men,"HAVY, CHRISTOPHE",France,1,500,137,153.74,02:33.7,Semi  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/137
V1,Master 50 Men,"HAVY, CHRISTOPHE",France,2,500,151,145.39,02:25.4,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/151
V1,Master 50 Men,"HERNANDEZ, Gary",USA,6,500,76,178.31,02:58.3,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/076
V1,Master 50 Men,"HODGES, John Turi",New Zealand,1,500,138,155.35,02:35.4,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/138
V1,Master 50 Men,"HODGES, John Turi",New Zealand,1,500,151,143.54,02:23.5,Final ,https://www.liveresults.co.nz/competition/438/schedule/race/151
V1,Master 50 Men,"HODGES, John Turi",New Zealand,2,500,74,143.68,02:23.7,Heat  3/3,https://www.liveresults.co.nz/competition/438/schedule/race/074
V1,Master 50 Men,"JARA CASTRO, Leandro",Chile,4,500,73,158.98,02:39.0,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/073
V1,Master 50 Men,"JARA CASTRO, Leandro",Chile,DNS,500,115,,,Repechage  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/115
V1,Master 50 Men,"KING, Thadius",USA,6,500,73,186.07,03:06.1,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/073
V1,Master 50 Men,"LENITSCHEK, Bodo",Germany,5,500,77,165.73,02:45.7,Heat  5/5,https://www.liveresults.co.nz/competition/438/schedule/race/077
V1,Master 50 Men,"LENITSCHEK, Bodo",Germany,6,500,115,174.23,02:54.2,Repechage  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/115
V1,Master 50 Men,"LÖFGREN, Michael",Sweden,6,500,77,183.6,03:03.6,Heat  5/5,https://www.liveresults.co.nz/competition/438/schedule/race/077
V1,Master 50 Men,"MARQUET, Murray",New Zealand,2,500,77,157.2,02:37.2,Heat  5/5,https://www.liveresults.co.nz/competition/438/schedule/race/077
V1,Master 50 Men,"MARQUET, Murray",New Zealand,7,500,138,163.73,02:43.7,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/138
V1,Master 50 Men,"MATTHEWS, Mike",Singapore,5,500,73,161.98,02:42.0,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/073
V1,Master 50 Men,"MATTHEWS, Mike",Singapore,7,500,114,164.06,02:44.1,Repechage  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/114
V1,Master 50 Men,"MIHALYI, Tamas",Canada,3,500,115,170.56,02:50.6,Repechage  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/115
V1,Master 50 Men,"MIHALYI, Tamas",Canada,4,500,76,163.81,02:43.8,Heat  4/4,https://www.liveresults.co.nz/competition/438/schedule/race/076
V1,Master 50 Men,"MIHALYI, Tamas",Canada,8,500,138,184.57,03:04.6,Semi  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/138
V1,Master 50 Men,"MIRANDA PIZARRO, Gabriel",Chile,DQ,500,73,164.97,02:45.0,Heat  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/073
V1,Master 50 Men,"MITCHELL, Joe",Great Britain,2,500,115,161.58,02:41.6,Repechage  2/2,https://www.liveresults.co.nz/competition/438/schedule/race/115
V1,Master 50 Men,"MITCHELL, Joe",Great Britain,3,500,70,150.87,02:30.9,Heat  1/1,https://www.liveresults.co.nz/competition/438/schedule/race/070
