Race Number,Class,Boat Type,Distance,Round,ResultsPage,Place,Club,Country,Time,Time (s)
119,Master 40 Women,V1,500,Heat 1 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/119,6,POKIA Maria,Australia,3:01.90,181.9
119,Master 40 Women,V1,500,Heat 1 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/119,7,HOEY Nicola,Australia,3:02.39,182.39
119,Master 40 Women,V1,500,Heat 1 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/119,8,TRASK Bren,USA,3:16.22,196.22
120,Master 40 Women,V1,500,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,1,STANLEY Leanne,Canada,2:50.27,170.27
120,Master 40 Women,V1,500,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,2,BOTELHO Mahealani,Hawai'i,3:00.91,180.91
120,Master 40 Women,V1,500,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,3,MIGALBIN January,Singapore,3:06.31,186.31
120,Master 40 Women,V1,500,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,4,NAGASAKO Rie,Brazil,3:08.15,188.15
120,Master 40 Women,V1,500,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,5,VERMOREL ALEXANDRA,France,3:13.04,193.04
120,Master 40 Women,V1,500,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,6,GURTLER Suzette,Hawai'i,3:20.61,200.61
120,Master 40 Women,V1,500,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,7,PENNINGTON Kimberly,USA,3:27.28,207.28
120,Master 40 Women,V1,500,Heat 2 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/120,8,SUMONTE FERNANDOIS JOCELYN,Chile,3:43.24,223.24
121,Master 40 Women,V1,500,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,1,MCCAULL Tui,New Zealand,2:47.41,167.41
121,Master 40 Women,V1,500,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,2,RAPANA Raanj,New Zealand,2:52.93,172.93
121,Master 40 Women,V1,500,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,3,MAINGUET Cynthia,New Caledonia,2:54.59,174.59
121,Master 40 Women,V1,500,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,4,RUUD Helen,Great Britain,2:59.57,179.57
121,Master 40 Women,V1,500,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,5,FISCHER Maria,Germany,3:00.12,180.12
121,Master 40 Women,V1,500,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,6,ROSSI Dayone,Brazil,3:01.61,181.61
121,Master 40 Women,V1,500,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,7,RAMOS VALENZUELA Marjorie,Chile,3:04.86,184.86
121,Master 40 Women,V1,500,Heat 3 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/121,8,KAGEYAMA Machiko,Singapore,3:19.30,199.3
122,Master 40 Women,V1,500,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,1,KAUFFMAN Kate,USA,3:01.13,181.13
122,Master 40 Women,V1,500,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,2,MOLENE SANDRINE,France,3:02.25,182.25
122,Master 40 Women,V1,500,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,3,LIM Erin,Canada,3:04.53,184.53
122,Master 40 Women,V1,500,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,4,PORTO Marta Terra,Brazil,3:05.71,185.71
122,Master 40 Women,V1,500,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,5,WHITE Kathy,Australia,3:07.41,187.41
122,Master 40 Women,V1,500,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,6,PARTAL Vanesa,Great Britain,3:11.45,191.45
122,Master 40 Women,V1,500,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,7,KAHOOKELE Marjie,Hawai'i,3:24.48,204.48
122,Master 40 Women,V1,500,Heat 4 / 4,https://www.liveresults.co.nz/competition/438/schedule/race/122,8,SOTO VIDAL YENNI,Chile,3:49.05,229.05
123,Master 40 Men,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,1,JAMES Ryan,Great Britain,2:41.94,161.94
123,Master 40 Men,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,2,ALMEIDA Marcelo,Brazil,2:45.86,165.86
123,Master 40 Men,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,3,SZASZAK Denes,Singapore,2:46.10,166.1
123,Master 40 Men,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,4,LAU Jackson,USA,2:47.12,167.12
123,Master 40 Men,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,5,PAPALII Ioane,Samoa,2:48.58,168.58
123,Master 40 Men,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,6,EPERANIA Hemery,Germany,2:48.68,168.68
123,Master 40 Men,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,7,FILHO Carlos José,Brazil,2:48.73,168.73
123,Master 40 Men,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/123,8,MORGAN Rhys,Australia,3:06.55,186.55
124,Master 40 Men,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,1,RIMENE Paddy,New Zealand,2:43.97,163.97
124,Master 40 Men,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,2,CAREY Mael,Hawai'i,2:48.15,168.15
124,Master 40 Men,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,3,GRANT Darren,Canada,2:48.63,168.63
124,Master 40 Men,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,4,MARINO JEROME,France,2:49.57,169.57
124,Master 40 Men,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,5,HOLLIDAY Pete,Great Britain,2:51.07,171.07
124,Master 40 Men,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,6,GRANDMONT Jonathan,Canada,2:52.77,172.77
124,Master 40 Men,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,7,WIGMORE Anthony,Great Britain,2:58.13,178.13
124,Master 40 Men,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/124,8,CERCONE Giovanni,Australia,3:00.23,180.23
125,Junior 19 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,1,NGATAKI Teagan,New Zealand,3:00.22,180.22
125,Junior 19 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,2,BECK Ella,Hawai'i,3:04.57,184.57
125,Junior 19 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,3,LA'A Cother,Hawai'i,3:12.40,192.4
125,Junior 19 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,4,IMPERATO Rio Blue,Hawai'i,3:13.17,193.17
125,Junior 19 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,5,CROWE Jessica,Australia,3:13.38,193.38
125,Junior 19 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,6,SEWARD Jennea,Canada,3:13.94,193.94
125,Junior 19 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,7,MALLOWAY Autumn,Canada,3:29.66,209.66
125,Junior 19 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/125,8,LUNA UNDURRAGA Celeste,Chile,3:32.69,212.69
126,Master 70 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/126,1,33 Kihei (10),Hawai'i,2:34.82,154.82
126,Master 70 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/126,2,Canoe Believe the Pacific Spirit,Canada,2:39.15,159.15
126,Master 70 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/126,3,31 Hawaiian - Hiki No O Kihei,Hawai'i,2:55.86,175.86
126,Master 70 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/126,4,60L Waikoloa (4),Hawai'i,3:04.32,184.32
127,Open Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/127,1,NGATAKI Kacey,New Zealand,2:26.22,146.22
127,Open Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/127,2,AUKARA Jimmy,France,2:27.62,147.62
127,Open Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/127,3,KING Tupu,New Zealand,2:28.12,148.12
127,Open Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/127,4,PUYO Titouan,New Caledonia,2:29.00,149
127,Open Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/127,5,LEGAVRE Benjamin,New Caledonia,2:29.40,149.4
127,Open Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/127,6,ITI Jared,New Zealand,2:34.04,154.04
127,Open Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/127,7,THOMSON Olly,Great Britain,2:36.47,156.47
127,Open Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/127,8,CHOW Jeffrey,Canada,2:38.62,158.62
128,Open Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/128,1,MAINGUET Albert,New Caledonia,2:25.68,145.68
128,Open Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/128,2,ALI Juan,Brazil,2:27.89,147.89
128,Open Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/128,3,HIDALGO-IKA Jose,Rapa Nui,2:27.93,147.93
128,Open Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/128,4,BIRBECK Reginaldo,Brazil,2:30.97,150.97
128,Open Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/128,5,BUDAY Marton,Germany,2:31.86,151.86
128,Open Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/128,6,TERIITEMATAUA PENI,France,2:32.16,152.16
128,Open Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/128,7,ZLATAR QUINTANS Bruno,Chile,2:32.61,152.61
128,Open Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/128,8,MCLEOD George,Canada,2:33.55,153.55
129,Junior 16 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/129,1,Nga Hoe Horo - Team Tiare,New Zealand,2:20.17,140.17
129,Junior 16 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/129,2,31 Hawaiian (86/H),Hawai'i,2:28.97,148.97
129,Junior 16 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/129,DNS,,,,null
130,Master 50 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/130,1,DURBAN Mel,Canada,3:00.41,180.41
130,Master 50 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/130,2,CORLESS Trisha,Great Britain,3:02.27,182.27
130,Master 50 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/130,3,MORGAN Emma,Australia,3:03.72,183.72
130,Master 50 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/130,4,GORDON-GLASSFORD Ariana,New Zealand,3:03.92,183.92
130,Master 50 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/130,5,DIXON Jan,New Zealand,3:05.59,185.59
130,Master 50 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/130,6,MAYES Keni,Great Britain,3:07.68,187.68
130,Master 50 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/130,7,SIARIS Steph,USA,3:16.90,196.9
130,Master 50 Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/130,8,THOMAS Siobhan,Great Britain,3:22.92,202.92
131,Master 50 Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/131,1,JAIN Kamini,Canada,3:03.84,183.84
131,Master 50 Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/131,2,COOPER Robin Marie,Hawai'i,3:04.28,184.28
131,Master 50 Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/131,3,PAPUNI Maylene,New Zealand,3:04.93,184.93
131,Master 50 Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/131,4,GRBIC Cheryl,New Zealand,3:08.46,188.46
131,Master 50 Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/131,5,ROLFE Kate,Australia,3:14.53,194.53
131,Master 50 Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/131,DNS,CHRISTENSEN Lynn,Hawai'i,,null
131,Master 50 Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/131,DNS,GURTLER Suzette,Hawai'i,,null
131,Master 50 Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/131,DNS,BARBOSA Larissa,Brazil,,null
132,Master 70 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/132,1,FCRCC Icemen,Canada,2:20.96,140.96
132,Master 70 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/132,2,33 Kihei (10),Hawai'i,2:26.39,146.39
132,Master 70 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/132,3,31 Hawaiian,Hawai'i,2:28.82,148.82
132,Master 70 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/132,4,Pacific 70s,USA,2:36.71,156.71
134,Open Women,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/134,1,VITTORAZZO Luana,Brazil,2:54.14,174.14
134,Open Women,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/134,2,MASOTTI DUARTE Sofia,Chile,3:00.71,180.71
134,Open Women,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/134,3,SHANK Lindsay,Hawai'i,3:01.77,181.77
134,Open Women,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/134,4,BOSTON Kayla,Canada,3:02.10,182.1
134,Open Women,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/134,5,HOEY Nicola,Australia,3:02.55,182.55
134,Open Women,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/134,6,QUICHOCHO Kia,Guam,3:04.18,184.18
134,Open Women,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/134,7,CHESNY Zoey,USA,3:14.21,194.21
134,Open Women,V1,500,Repechage 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/134,8,PARTAL Vanesa,Great Britain,3:15.43,195.43
135,Open Women,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/135,1,KLAUS Kristi,Singapore,2:56.86,176.86
135,Open Women,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/135,2,MAINGUET Cynthia,New Caledonia,3:00.69,180.69
135,Open Women,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/135,3,DILLAN Daniela,Brazil,3:02.73,182.73
135,Open Women,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/135,4,MIGALBIN January,Singapore,3:07.36,187.36
135,Open Women,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/135,5,LIM Erin,Canada,3:08.53,188.53
135,Open Women,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/135,6,SEIPLE Ingrid,Hawai'i,3:13.92,193.92
135,Open Women,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/135,7,ELLIOTT Rachel,Great Britain,3:15.06,195.06
135,Open Women,V1,500,Repechage 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/135,DNS,MAKUA Ka-Lei-Kau-Maka,Hawai'i,,null
136,Junior 19 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/136,1,Horouta Waka Ama - Tornado Sirens,New Zealand,2:00.88,120.88
136,Junior 19 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/136,2,Nga Hoe Horo - Black Broncos,New Zealand,2:01.01,121.01
136,Junior 19 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/136,3,4 Lanikai,Hawai'i,2:05.20,125.2
136,Junior 19 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/136,4,31 Hawaiian,Hawai'i,2:05.44,125.44
136,Junior 19 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/136,5,H Lokahi,Hawai'i,2:08.75,128.75
136,Junior 19 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/136,DNS,Hui Hoa,Brazil,,null
137,Master 50 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/137,1,HAVY CHRISTOPHE,France,2:33.74,153.74
137,Master 50 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/137,2,BECK Hobey,Hawai'i,2:36.09,156.09
137,Master 50 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/137,3,GILRAY Ross,New Zealand,2:36.10,156.1
137,Master 50 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/137,4,BORLE Scott,Canada,2:36.34,156.34
137,Master 50 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/137,5,FILHO Carlos José,Brazil,2:37.91,157.91
137,Master 50 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/137,6,CUMEIRA Alexandre,Brazil,2:39.56,159.56
137,Master 50 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/137,7,STREULY MOLINA Andres,Chile,2:39.81,159.81
137,Master 50 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/137,8,FINAU Ben,Samoa,2:50.27,170.27
138,Master 50 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/138,1,HODGES John Turi,New Zealand,2:35.35,155.35
138,Master 50 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/138,2,BEYNET PATRICK,France,2:41.21,161.21
138,Master 50 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/138,3,MITCHELL Joe,Great Britain,2:41.45,161.45
138,Master 50 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/138,4,FOTI Jim,Hawai'i,2:41.80,161.8
138,Master 50 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/138,5,SCHMITT Bertrand,New Caledonia,2:41.99,161.99
138,Master 50 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/138,6,FOTI John,Hawai'i,2:42.49,162.49
138,Master 50 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/138,7,MARQUET Murray,New Zealand,2:43.73,163.73
138,Master 50 Men,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/138,8,MIHALYI Tamas,Canada,3:04.57,184.57
139,Junior 19 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/139,1,Horouta Waka Ama - Manawahine,New Zealand,2:15.27,135.27
139,Junior 19 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/139,2,Nga Hoe Horo - Team Tiare,New Zealand,2:20.84,140.84
139,Junior 19 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/139,3,31 Hawaiian,Hawai'i,2:22.01,142.01
139,Junior 19 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/139,4,86 Kilohana (H),Hawai'i,2:29.24,149.24
139,Junior 19 Women,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/139,5,Tamaki Outrigger Canoe - Team Pure,New Zealand,2:29.87,149.87
140,Master 40 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/140,1,WHITE Kathy,Australia,2:59.59,179.59
140,Master 40 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/140,2,FISCHER Maria,Germany,3:03.13,183.13
140,Master 40 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/140,3,RUUD Helen,Great Britain,3:05.30,185.3
140,Master 40 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/140,4,JAIN Kamini,Canada,3:05.80,185.8
140,Master 40 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/140,5,PORTO Marta Terra,Brazil,3:06.06,186.06
140,Master 40 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/140,6,MULLINS Stefanie,Great Britain,3:06.90,186.9
140,Master 40 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/140,7,NAGASAKO Rie,Brazil,3:10.89,190.89
140,Master 40 Women,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/140,8,VERMOREL ALEXANDRA,France,3:13.20,193.2
141,Master 60 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/141,1,Icemen Salish Sea,Canada,2:12.53,132.53
141,Master 60 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/141,2,87 Namolokama (Z),Hawai'i,2:13.37,133.37
141,Master 60 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/141,3,Horouta Waka Ama - Tokomaru,New Zealand,2:14.19,134.19
141,Master 60 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/141,4,Club Outrigger Whitsunday,Australia,2:14.48,134.48
141,Master 60 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/141,5,Aratika - Tipi Haere Matua,New Zealand,2:16.86,136.86
141,Master 60 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/141,6,PRCC Black,Great Britain,2:17.01,137.01
141,Master 60 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/141,7,BASE HUNA / Va'a Paraty,Brazil,2:21.29,141.29
141,Master 60 Men,V12,500,St. Final,https://www.liveresults.co.nz/competition/438/schedule/race/141,8,Salish Sea Fort Langley,Canada,2:39.37,159.37
142,Open Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/142,1,WILLIAMS Akayshia,New Zealand,2:29.45,149.45
142,Open Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/142,2,ZILG April,USA,2:32.72,152.72
142,Open Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/142,3,MOKE Hope,New Zealand,2:37.54,157.54
142,Open Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/142,4,STEVENSON Jasmin,New Zealand,2:37.63,157.63
142,Open Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/142,5,VITTORAZZO Luana,Brazil,2:40.58,160.58
142,Open Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/142,6,SHANK Lindsay,Hawai'i,2:41.09,161.09
142,Open Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/142,7,HAPI Ngatuire,New Zealand,2:41.35,161.35
142,Open Women,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/142,8,MAINGUET Cynthia,New Caledonia,2:41.57,161.57
143,Open Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/143,DQ,EYCHENNE ILOHA,France,2:32.74,152.74
143,Open Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/143,1,CAIRNS Anne,Samoa,2:36.58,156.58
143,Open Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/143,2,STANLEY Leanne,Canada,2:37.31,157.31
143,Open Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/143,3,NEBAUER Ada,Australia,2:39.14,159.14
143,Open Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/143,4,KLAUS Kristi,Singapore,2:41.09,161.09
143,Open Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/143,5,MASOTTI DUARTE Sofia,Chile,2:42.80,162.8
143,Open Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/143,6,DILLAN Daniela,Brazil,2:42.91,162.91
143,Open Women,V1,500,Semi 2 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/143,7,RAY Betsy,Great Britain,2:47.12,167.12
144,Junior 19 Men,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/144,1,YOUDERIAN Ali'i Keanuenueokalani,Hawai'i,2:24.26,144.26
144,Junior 19 Men,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/144,2,ZLATAR QUINTANS Bruno,Chile,2:25.73,145.73
144,Junior 19 Men,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/144,3,CAMERON Jake,New Zealand,2:26.45,146.45
144,Junior 19 Men,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/144,4,RAINEY Will,Canada,2:28.67,148.67
144,Junior 19 Men,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/144,5,GOMES Eduardo,Brazil,2:28.75,148.75
144,Junior 19 Men,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/144,6,BOSI Rudah,Brazil,2:28.83,148.83
144,Junior 19 Men,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/144,7,PILA Noah,Hawai'i,2:32.91,152.91
144,Junior 19 Men,V1,500,Repechage,https://www.liveresults.co.nz/competition/438/schedule/race/144,8,WALSH Joshua,Australia,2:34.15,154.15
145,Master 40 Men,V1,500,Semi 1 / 2,https://www.liveresults.co.nz/competition/438/schedule/race/145,1,RETI Jason,New Zealand,2:22.14,142.14
